time,station,cloud_cover_pct,sky_temp_c,r0_cm,seeing_arcsec,tau0_ms,theta0_urad,theta0_arcsec,cn2_m23,scintillation_index,turbulence_source,irradiance_wm2,pwv_mm,solar_elevation_deg,temp_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_gust_ms,wind_dir_deg,rain_rate_mmh,mount_az_deg,mount_el_deg,status,link_available
2026-09-07T18:27:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:28:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:29:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:30:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:31:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:32:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:33:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:34:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:35:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:36:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:37:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:38:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:39:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:40:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:41:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:42:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:43:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:44:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:45:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:46:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:47:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:48:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:49:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:50:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:51:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:52:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:53:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:54:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:55:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:56:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:57:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:58:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T18:59:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:00:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:01:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:02:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:03:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:04:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:05:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:06:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:07:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:08:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:09:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:10:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:11:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:12:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:13:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:14:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:15:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:16:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:17:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:18:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:19:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:20:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:21:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:22:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:23:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:24:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:25:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:26:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:27:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:28:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:29:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:30:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:31:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:32:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:33:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:34:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:35:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:36:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:37:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:38:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:39:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:40:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:41:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:42:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:43:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:44:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:45:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:46:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:47:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:48:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:49:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:50:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:51:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:52:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:53:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:54:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:55:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:56:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:57:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:58:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T19:59:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:00:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:01:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:02:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:03:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:04:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:05:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:06:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:07:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:08:00Z,OGS-WATERFORD,,,,,,,,,,,,,,,,,,,,,,,OFFLINE,
2026-09-07T20:09:00Z,OGS-WATERFORD,26.7,-10.71,9.4,1.075,2.07,6.806,1.404,2.5657e-16,0.41389,cdimm,0.0,9.32,-10.57,11.2,1007.71,54.1,9.13,14.04,271.3,0.0,177.41,59.28,NOMINAL,1.0
2026-09-07T20:10:00Z,OGS-WATERFORD,28.0,-10.28,9.48,1.066,2.131,6.917,1.427,2.5327e-16,0.40369,cdimm,0.0,9.4,-10.71,11.23,1007.75,54.5,8.8,12.05,271.5,0.0,173.42,60.8,NOMINAL,1.0
2026-09-07T20:11:00Z,OGS-WATERFORD,30.0,-9.67,9.68,1.044,2.169,7.048,1.454,2.4464e-16,0.3393,cdimm,0.0,9.27,-10.85,11.3,1007.82,54.3,8.84,15.33,273.5,0.0,182.59,60.68,NOMINAL,0.0
2026-09-07T20:12:00Z,OGS-WATERFORD,30.1,-9.56,9.84,1.027,2.203,7.214,1.488,2.38e-16,0.40171,cdimm,0.0,9.43,-10.99,11.34,1007.6,55.4,8.59,13.13,274.7,0.0,167.48,58.83,NOMINAL,0.0
2026-09-07T20:13:00Z,OGS-WATERFORD,27.6,-10.54,9.84,1.027,2.195,7.22,1.489,2.38e-16,0.39589,cdimm,0.0,9.44,-11.13,11.33,1007.55,55.0,8.54,12.88,274.2,0.0,173.94,63.42,NOMINAL,1.0
2026-09-07T20:14:00Z,OGS-WATERFORD,29.2,-9.96,9.79,1.033,2.184,7.156,1.476,2.4012e-16,0.42748,cdimm,0.0,9.41,-11.27,11.36,1007.46,55.1,8.56,10.77,276.2,0.0,168.97,62.31,NOMINAL,1.0
2026-09-07T20:15:00Z,OGS-WATERFORD,31.8,-8.76,9.93,1.018,2.177,7.284,1.503,2.3432e-16,0.35126,cdimm,0.0,9.57,-11.41,11.42,1007.41,55.9,8.72,12.78,277.9,0.0,175.52,61.22,NOMINAL,0.0
2026-09-07T20:16:00Z,OGS-WATERFORD,30.9,-9.04,9.58,1.055,2.108,7.0,1.444,2.4877e-16,0.44126,cdimm,0.0,9.66,-11.55,11.4,1007.56,56.5,8.65,11.95,277.9,0.0,180.17,60.08,NOMINAL,0.0
2026-09-07T20:17:00Z,OGS-WATERFORD,31.3,-8.77,9.47,1.068,2.086,6.923,1.428,2.5377e-16,0.4786,cdimm,0.0,9.53,-11.68,11.41,1007.47,56.2,8.86,14.22,280.4,0.0,184.7,61.34,NOMINAL,0.0
2026-09-07T20:18:00Z,OGS-WATERFORD,34.9,-7.73,9.34,1.082,2.042,6.823,1.407,2.5939e-16,0.39313,cdimm,0.0,9.58,-11.82,11.38,1007.46,56.7,9.18,15.44,281.7,0.0,172.99,63.31,NOMINAL,0.0
2026-09-07T20:19:00Z,OGS-WATERFORD,34.8,-7.71,9.73,1.039,2.136,7.098,1.464,2.4239e-16,0.37997,cdimm,0.0,9.55,-11.96,11.38,1007.53,56.4,9.12,14.14,282.7,0.0,166.38,62.64,NOMINAL,0.0
2026-09-07T20:20:00Z,OGS-WATERFORD,39.6,-6.09,9.91,1.02,2.157,7.237,1.493,2.3532e-16,0.35378,cdimm,0.0,9.68,-12.1,11.34,1007.4,56.8,9.39,13.24,285.5,0.0,152.86,62.34,NOMINAL,0.0
2026-09-07T20:21:00Z,OGS-WATERFORD,38.9,-6.34,9.99,1.012,2.173,7.276,1.501,2.3201e-16,0.453,cdimm,0.0,9.7,-12.23,11.41,1007.61,56.4,9.49,13.61,285.7,0.0,148.28,58.58,NOMINAL,0.0
2026-09-07T20:22:00Z,OGS-WATERFORD,38.6,-6.61,10.07,1.003,2.163,7.525,1.552,2.2881e-16,0.4588,cdimm,0.0,9.76,-12.37,11.33,1007.37,56.9,9.89,14.82,285.6,0.0,168.55,57.24,NOMINAL,0.0
2026-09-07T20:23:00Z,OGS-WATERFORD,39.1,-6.24,10.12,0.999,2.175,7.588,1.565,2.2721e-16,0.3621,cdimm,0.0,9.67,-12.51,11.43,1007.57,56.1,9.82,13.08,285.0,0.0,170.5,56.65,NOMINAL,0.0
2026-09-07T20:24:00Z,OGS-WATERFORD,41.3,-5.44,10.13,0.998,2.175,7.618,1.571,2.2666e-16,0.37419,cdimm,0.0,9.71,-12.64,11.43,1007.41,56.6,9.98,13.89,285.0,0.0,153.08,53.35,NOMINAL,0.0
2026-09-07T20:25:00Z,OGS-WATERFORD,42.1,-5.21,10.3,0.981,2.233,7.816,1.612,2.2036e-16,0.34849,cdimm,0.0,9.81,-12.78,11.47,1007.37,57.2,9.95,12.64,282.8,0.0,168.35,53.64,NOMINAL,0.0
2026-09-07T20:26:00Z,OGS-WATERFORD,43.3,-4.65,9.83,1.028,2.149,7.453,1.537,2.3825e-16,0.38461,cdimm,0.0,9.98,-12.92,11.51,1007.39,57.9,9.85,14.17,282.5,0.0,166.7,49.64,NOMINAL,0.0
2026-09-07T20:27:00Z,OGS-WATERFORD,46.1,-3.81,9.78,1.033,2.122,7.565,1.56,2.4019e-16,0.43714,cdimm,0.0,9.99,-13.05,11.43,1007.38,58.4,10.08,13.25,284.8,0.0,184.47,49.07,NOMINAL,0.0
2026-09-07T20:28:00Z,OGS-WATERFORD,48.1,-3.3,10.01,1.009,2.193,7.755,1.599,2.3105e-16,0.3265,cdimm,0.0,10.07,-13.19,11.41,1007.42,58.9,9.99,15.39,285.7,0.0,178.32,49.88,NOMINAL,0.0
2026-09-07T20:29:00Z,OGS-WATERFORD,49.8,-2.77,9.81,1.03,2.155,7.52,1.551,2.3917e-16,0.48347,cdimm,0.0,9.99,-13.32,11.48,1007.4,58.9,10.17,13.72,285.2,0.0,186.49,51.43,NOMINAL,0.0
2026-09-07T20:30:00Z,OGS-WATERFORD,51.6,-2.33,9.77,1.035,2.125,7.436,1.534,2.4093e-16,0.36933,cdimm,0.0,9.9,-13.46,11.46,1007.39,58.7,10.22,13.09,288.1,0.0,174.72,52.41,NOMINAL,0.0
2026-09-07T20:31:00Z,OGS-WATERFORD,52.3,-2.15,9.59,1.053,2.063,7.311,1.508,2.482e-16,0.40249,cdimm,0.0,9.98,-13.59,11.45,1007.35,58.9,10.35,14.58,288.4,0.0,175.36,53.05,NOMINAL,0.0
2026-09-07T20:32:00Z,OGS-WATERFORD,51.3,-2.47,9.28,1.089,1.957,7.065,1.457,2.6215e-16,0.34825,cdimm,0.0,10.0,-13.72,11.48,1007.32,58.9,10.7,14.21,288.6,0.0,168.74,53.18,NOMINAL,0.0
2026-09-07T20:33:00Z,OGS-WATERFORD,49.2,-2.84,9.18,1.101,1.926,6.976,1.439,2.672e-16,0.41738,cdimm,0.0,9.95,-13.86,11.51,1007.2,58.7,10.76,15.08,288.6,0.0,176.78,50.8,NOMINAL,0.0
2026-09-07T20:34:00Z,OGS-WATERFORD,48.4,-3.1,9.47,1.067,2.005,7.124,1.469,2.5344e-16,0.49107,cdimm,0.0,9.83,-13.99,11.5,1007.4,57.5,10.57,14.42,288.5,0.0,164.75,49.93,NOMINAL,0.0
2026-09-07T20:35:00Z,OGS-WATERFORD,49.1,-2.92,9.36,1.08,2.001,7.135,1.472,2.5856e-16,0.45038,cdimm,0.0,9.76,-14.12,11.52,1007.34,57.9,10.63,16.29,288.2,0.0,171.89,49.36,NOMINAL,0.0
2026-09-07T20:36:00Z,OGS-WATERFORD,48.2,-3.12,9.42,1.073,2.006,7.214,1.488,2.5583e-16,0.35558,cdimm,0.0,9.94,-14.26,11.5,1007.41,58.7,10.79,16.19,289.2,0.0,163.55,49.08,NOMINAL,0.0
2026-09-07T20:37:00Z,OGS-WATERFORD,47.1,-3.32,9.45,1.069,2.034,7.225,1.49,2.5438e-16,0.37976,cdimm,0.0,9.94,-14.39,11.5,1007.38,59.0,10.85,14.37,290.0,0.0,162.56,50.62,NOMINAL,0.0
2026-09-07T20:38:00Z,OGS-WATERFORD,46.8,-3.28,9.48,1.066,2.01,7.234,1.492,2.5325e-16,0.31499,cdimm,0.0,10.03,-14.52,11.55,1007.32,59.3,11.13,16.29,290.5,0.0,161.34,52.7,NOMINAL,0.0
2026-09-07T20:39:00Z,OGS-WATERFORD,46.3,-3.47,9.24,1.094,1.948,6.995,1.443,2.6423e-16,0.39642,cdimm,0.0,10.07,-14.66,11.51,1007.32,59.4,11.56,14.81,291.2,0.0,157.72,51.48,NOMINAL,0.0
2026-09-07T20:40:00Z,OGS-WATERFORD,44.0,-4.16,9.25,1.093,1.966,6.881,1.419,2.6382e-16,0.46565,cdimm,0.0,10.11,-14.79,11.51,1007.31,59.4,11.58,18.16,293.1,0.0,147.46,49.46,NOMINAL,0.0
2026-09-07T20:41:00Z,OGS-WATERFORD,42.1,-4.7,9.29,1.088,1.974,6.899,1.423,2.6183e-16,0.42474,cdimm,0.0,10.07,-14.92,11.58,1007.22,59.2,11.52,15.59,293.1,0.0,161.37,50.09,NOMINAL,0.0
2026-09-07T20:42:00Z,OGS-WATERFORD,43.9,-4.16,9.26,1.092,1.962,6.828,1.408,2.6344e-16,0.35733,cdimm,0.0,9.96,-15.05,11.55,1007.26,58.6,11.65,19.13,294.8,0.0,145.8,49.89,NOMINAL,0.0
2026-09-07T20:43:00Z,OGS-WATERFORD,40.1,-5.14,9.44,1.071,2.009,7.041,1.452,2.5515e-16,0.43726,cdimm,0.0,9.79,-15.18,11.61,1007.39,58.2,11.72,17.39,293.3,0.0,141.81,50.67,NOMINAL,0.0
2026-09-07T20:44:00Z,OGS-WATERFORD,36.8,-5.96,9.44,1.071,1.995,7.012,1.446,2.5509e-16,0.37415,cdimm,0.0,9.66,-15.31,11.63,1007.48,57.8,11.98,20.4,293.3,0.0,164.72,51.89,NOMINAL,0.0
2026-09-07T20:45:00Z,OGS-WATERFORD,36.8,-6.09,9.93,1.017,2.143,7.396,1.526,2.3421e-16,0.45227,cdimm,0.0,9.5,-15.44,11.73,1007.63,57.2,11.5,15.52,294.5,0.0,190.43,48.43,NOMINAL,0.0
2026-09-07T20:46:00Z,OGS-WATERFORD,36.0,-6.4,10.16,0.994,2.203,7.526,1.552,2.2544e-16,0.39748,cdimm,0.0,9.3,-15.57,11.81,1007.52,56.3,11.33,19.96,293.0,0.0,200.51,48.07,NOMINAL,0.0
2026-09-07T20:47:00Z,OGS-WATERFORD,38.9,-5.05,10.06,1.005,2.155,7.463,1.539,2.2947e-16,0.42936,cdimm,0.0,9.55,-15.7,11.84,1007.44,57.4,11.54,15.86,293.2,0.0,196.48,45.3,NOMINAL,0.0
2026-09-07T20:48:00Z,OGS-WATERFORD,41.6,-4.34,10.05,1.006,2.171,7.529,1.553,2.297e-16,0.31618,cdimm,0.0,9.59,-15.83,11.9,1007.22,57.5,11.46,16.03,292.7,0.0,207.29,46.24,NOMINAL,0.0
2026-09-07T20:49:00Z,OGS-WATERFORD,41.6,-4.35,9.74,1.038,2.109,7.208,1.487,2.4202e-16,0.35315,cdimm,0.0,9.56,-15.96,12.01,1007.31,56.7,11.48,15.75,292.1,0.0,219.2,47.62,NOMINAL,0.0
2026-09-07T20:50:00Z,OGS-WATERFORD,41.1,-4.59,9.53,1.061,2.055,6.965,1.437,2.5099e-16,0.45307,cdimm,0.0,9.58,-16.09,12.03,1007.29,56.7,11.61,17.17,290.0,0.0,223.94,47.99,NOMINAL,0.0
2026-09-07T20:51:00Z,OGS-WATERFORD,39.9,-4.74,9.45,1.069,2.01,6.828,1.408,2.5444e-16,0.4056,cdimm,0.0,9.56,-16.22,12.11,1007.11,56.4,11.9,15.62,292.7,0.0,235.52,50.7,NOMINAL,0.0
2026-09-07T20:52:00Z,OGS-WATERFORD,39.9,-4.74,9.32,1.085,1.995,6.724,1.387,2.605e-16,0.46361,cdimm,0.0,9.73,-16.34,12.16,1007.23,56.9,11.97,19.83,292.2,0.0,247.71,51.48,NOMINAL,0.0
2026-09-07T20:53:00Z,OGS-WATERFORD,34.7,-6.34,9.5,1.063,2.105,6.824,1.407,2.5209e-16,0.49042,cdimm,0.0,9.53,-16.47,12.18,1007.35,55.8,11.56,16.46,289.9,0.0,240.74,48.65,NOMINAL,0.0
2026-09-07T20:54:00Z,OGS-WATERFORD,33.0,-6.72,9.58,1.055,2.094,6.93,1.429,2.489e-16,0.39269,cdimm,0.0,9.6,-16.6,12.19,1007.42,56.2,11.55,17.43,289.8,0.0,253.41,50.41,NOMINAL,0.0
2026-09-07T20:55:00Z,OGS-WATERFORD,30.6,-7.53,9.71,1.041,2.153,7.016,1.447,2.4314e-16,0.45691,cdimm,0.0,9.51,-16.73,12.27,1007.5,55.7,11.39,19.66,288.8,0.0,264.36,51.77,NOMINAL,0.0
2026-09-07T20:56:00Z,OGS-WATERFORD,30.7,-7.61,9.79,1.033,2.141,7.145,1.474,2.4007e-16,0.49452,cdimm,0.0,9.52,-16.85,12.26,1007.5,55.8,11.59,16.83,289.1,0.0,257.08,54.11,NOMINAL,0.0
2026-09-07T20:57:00Z,OGS-WATERFORD,32.9,-6.74,9.7,1.042,2.099,7.152,1.475,2.4361e-16,0.48195,cdimm,0.0,9.68,-16.98,12.16,1007.43,56.6,11.68,19.99,288.9,0.0,245.3,54.39,NOMINAL,0.0
2026-09-07T20:58:00Z,OGS-WATERFORD,35.5,-6.02,9.43,1.071,2.012,6.959,1.435,2.5523e-16,0.42386,cdimm,0.0,9.88,-17.11,12.1,1007.32,57.7,12.05,20.4,290.9,0.0,259.04,56.07,NOMINAL,0.0
2026-09-07T20:59:00Z,OGS-WATERFORD,35.3,-6.36,9.24,1.094,1.981,6.72,1.386,2.644e-16,0.42452,cdimm,0.0,9.89,-17.23,12.08,1007.4,57.8,11.97,18.11,289.6,0.0,241.17,56.24,NOMINAL,0.0
2026-09-07T21:00:00Z,OGS-WATERFORD,38.7,-5.33,9.3,1.087,1.987,6.734,1.389,2.6155e-16,0.48781,cdimm,0.0,9.88,-17.36,12.12,1007.32,57.7,12.04,19.04,288.3,0.0,262.99,55.28,NOMINAL,0.0
2026-09-07T21:01:00Z,OGS-WATERFORD,38.8,-5.24,9.27,1.09,1.971,6.704,1.383,2.6274e-16,0.49162,cdimm,0.0,9.91,-17.48,12.18,1007.3,57.9,12.06,16.12,288.0,0.0,258.51,54.4,NOMINAL,0.0
2026-09-07T21:02:00Z,OGS-WATERFORD,39.8,-5.01,9.42,1.073,2.011,6.732,1.389,2.5604e-16,0.43767,cdimm,0.0,9.8,-17.61,12.17,1007.09,58.0,11.75,15.86,289.5,0.0,269.1,53.06,NOMINAL,0.0
2026-09-07T21:03:00Z,OGS-WATERFORD,41.6,-4.52,9.19,1.1,1.942,6.526,1.346,2.6679e-16,0.56613,cdimm,0.0,9.81,-17.73,12.12,1006.95,58.3,12.08,18.61,289.5,0.0,267.37,52.76,NOMINAL,0.0
2026-09-07T21:04:00Z,OGS-WATERFORD,39.9,-4.96,9.39,1.076,1.993,6.596,1.36,2.5723e-16,0.4222,cdimm,0.0,9.77,-17.86,12.12,1007.0,58.7,11.99,19.47,289.8,0.0,262.84,52.55,NOMINAL,0.0
2026-09-07T21:05:00Z,OGS-WATERFORD,42.9,-3.91,9.23,1.095,1.968,6.561,1.353,2.6463e-16,0.4268,cdimm,0.0,9.83,-17.98,12.17,1006.95,59.2,12.0,17.77,288.6,0.0,261.22,52.58,NOMINAL,0.0
2026-09-07T21:06:00Z,OGS-WATERFORD,44.1,-3.46,9.29,1.088,1.977,6.619,1.365,2.6173e-16,0.45706,cdimm,0.0,9.9,-18.1,12.12,1006.69,59.6,12.01,17.25,289.9,0.0,266.01,55.66,NOMINAL,0.0
2026-09-07T21:07:00Z,OGS-WATERFORD,44.8,-2.9,9.07,1.115,1.918,6.38,1.316,2.7272e-16,0.4988,cdimm,0.0,9.87,-18.23,12.19,1006.7,59.5,12.09,19.85,292.3,0.0,284.48,56.0,NOMINAL,0.0
2026-09-07T21:08:00Z,OGS-WATERFORD,43.4,-3.27,9.23,1.095,1.976,6.538,1.349,2.648e-16,0.50029,cdimm,0.0,9.94,-18.35,12.22,1006.85,60.0,12.09,16.74,288.9,0.0,279.55,53.66,NOMINAL,0.0
