time,station,cloud_cover_pct,sky_temp_c,r0_cm,seeing_arcsec,tau0_ms,theta0_urad,theta0_arcsec,cn2_m23,scintillation_index,turbulence_source,irradiance_wm2,pwv_mm,solar_elevation_deg,temp_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_gust_ms,wind_dir_deg,rain_rate_mmh,mount_az_deg,mount_el_deg,status,link_available
2026-09-06T04:30:00Z,OGS-01,7.6,-14.67,10.24,0.987,3.202,7.217,1.489,2.2271e-16,0.42323,cdimm,0.0,5.33,-29.53,15.15,763.5,52.5,6.09,10.02,216.3,0.0,277.43,60.99,NOMINAL,1.0
2026-09-06T04:31:00Z,OGS-01,7.5,-14.61,10.07,1.004,3.222,7.153,1.475,2.2908e-16,0.3898,cdimm,0.0,5.29,-29.34,15.14,763.58,52.3,5.93,8.67,216.2,0.0,278.34,61.44,NOMINAL,1.0
2026-09-06T04:32:00Z,OGS-01,5.0,-15.73,10.15,0.996,3.239,7.171,1.479,2.2595e-16,0.36494,cdimm,0.0,5.28,-29.14,15.11,763.61,51.7,6.09,8.33,213.7,0.0,277.84,60.35,NOMINAL,1.0
2026-09-06T04:33:00Z,OGS-01,0.8,-18.36,10.11,0.999,3.33,7.087,1.462,2.2734e-16,0.40929,cdimm,0.0,5.24,-28.94,15.11,763.62,51.6,5.82,7.6,214.1,0.0,298.23,64.35,NOMINAL,1.0
2026-09-06T04:34:00Z,OGS-01,3.8,-16.6,10.27,0.984,3.353,7.185,1.482,2.2165e-16,0.42986,cdimm,0.0,5.22,-28.74,15.11,763.65,51.5,5.96,8.73,216.3,0.0,293.35,64.44,NOMINAL,1.0
2026-09-06T04:35:00Z,OGS-01,0.3,-19.14,10.29,0.982,3.321,7.227,1.491,2.2092e-16,0.34045,cdimm,0.0,5.25,-28.55,15.05,763.63,51.0,6.18,8.69,215.8,0.0,290.3,61.59,NOMINAL,1.0
2026-09-06T04:36:00Z,OGS-01,0.4,-19.08,10.4,0.972,3.359,7.294,1.505,2.1695e-16,0.37186,cdimm,0.0,5.26,-28.35,15.04,763.56,50.8,6.09,8.11,216.7,0.0,309.44,61.59,NOMINAL,1.0
2026-09-06T04:37:00Z,OGS-01,0.0,-19.63,10.5,0.963,3.407,7.35,1.516,2.136e-16,0.40374,cdimm,0.0,5.23,-28.15,15.02,763.67,51.3,6.15,8.52,216.3,0.0,323.92,57.78,NOMINAL,1.0
2026-09-06T04:38:00Z,OGS-01,0.0,-19.52,10.75,0.94,3.496,7.566,1.561,2.0537e-16,0.44362,cdimm,0.0,5.22,-27.95,15.05,763.85,51.4,6.01,8.69,215.0,0.0,315.53,58.83,NOMINAL,1.0
2026-09-06T04:39:00Z,OGS-01,0.0,-19.45,10.8,0.936,3.503,7.565,1.56,2.0386e-16,0.37056,cdimm,0.0,5.24,-27.75,14.99,764.0,51.4,5.85,10.11,216.1,0.0,310.3,57.19,NOMINAL,1.0
2026-09-06T04:40:00Z,OGS-01,0.0,-19.4,10.61,0.953,3.356,7.502,1.547,2.0986e-16,0.32268,cdimm,0.0,5.27,-27.55,14.92,763.99,52.4,6.06,9.1,216.5,0.0,305.51,58.07,NOMINAL,1.0
2026-09-06T04:41:00Z,OGS-01,0.5,-18.73,10.94,0.924,3.408,7.755,1.6,1.9946e-16,0.4034,cdimm,0.0,5.31,-27.36,14.93,763.98,52.3,6.12,8.88,216.7,0.0,302.38,57.88,NOMINAL,1.0
2026-09-06T04:42:00Z,OGS-01,3.3,-17.03,10.87,0.93,3.439,7.783,1.605,2.0156e-16,0.37492,cdimm,0.0,5.39,-27.16,14.85,763.82,53.4,5.97,10.04,217.7,0.0,316.29,55.6,NOMINAL,1.0
2026-09-06T04:43:00Z,OGS-01,3.4,-16.97,10.88,0.929,3.408,7.842,1.617,2.0113e-16,0.33391,cdimm,0.0,5.38,-26.96,14.83,763.82,53.2,5.96,8.02,218.9,0.0,325.13,55.14,NOMINAL,1.0
2026-09-06T04:44:00Z,OGS-01,0.2,-19.38,10.87,0.93,3.344,7.89,1.627,2.0167e-16,0.32871,cdimm,0.0,5.32,-26.76,14.88,763.96,53.3,6.11,8.33,217.7,0.0,306.34,53.81,NOMINAL,1.0
2026-09-06T04:45:00Z,OGS-01,0.0,-19.58,10.69,0.945,3.326,7.814,1.612,2.0713e-16,0.39249,cdimm,0.0,5.22,-26.56,14.88,763.83,53.2,6.2,10.07,215.4,0.0,293.88,51.27,NOMINAL,1.0
2026-09-06T04:46:00Z,OGS-01,0.0,-19.55,10.52,0.961,3.23,7.752,1.599,2.1283e-16,0.33346,cdimm,0.0,5.26,-26.35,14.86,763.91,53.5,6.42,9.84,216.5,0.0,290.36,48.83,NOMINAL,1.0
2026-09-06T04:47:00Z,OGS-01,0.0,-19.5,10.7,0.945,3.27,7.88,1.625,2.0708e-16,0.31183,cdimm,0.0,5.19,-26.15,14.92,763.78,53.1,6.37,8.68,216.0,0.0,301.81,50.14,NOMINAL,1.0
2026-09-06T04:48:00Z,OGS-01,0.0,-19.75,10.81,0.935,3.254,7.96,1.642,2.0329e-16,0.35346,cdimm,0.0,5.2,-25.95,14.89,763.86,52.5,6.3,11.41,215.6,0.0,311.34,51.17,NOMINAL,1.0
2026-09-06T04:49:00Z,OGS-01,0.0,-19.69,10.87,0.93,3.314,8.002,1.651,2.0163e-16,0.36957,cdimm,0.0,5.18,-25.75,14.93,763.73,52.8,6.21,7.81,214.3,0.0,311.89,51.48,NOMINAL,1.0
2026-09-06T04:50:00Z,OGS-01,0.0,-19.91,11.07,0.913,3.311,8.124,1.676,1.9561e-16,0.34692,cdimm,0.0,5.13,-25.55,14.98,763.78,52.6,6.26,10.05,215.9,0.0,317.88,51.14,NOMINAL,1.0
2026-09-06T04:51:00Z,OGS-01,0.0,-20.0,11.01,0.918,3.381,8.008,1.652,1.973e-16,0.346,cdimm,0.0,5.11,-25.35,15.01,764.04,52.1,6.09,8.91,214.1,0.0,318.46,53.62,NOMINAL,1.0
2026-09-06T04:52:00Z,OGS-01,0.0,-19.93,11.39,0.887,3.504,8.33,1.718,1.8641e-16,0.33263,cdimm,0.0,5.2,-25.15,14.91,764.03,52.7,6.11,8.75,216.8,0.0,299.73,53.15,NOMINAL,1.0
2026-09-06T04:53:00Z,OGS-01,0.0,-19.88,11.33,0.892,3.486,8.349,1.722,1.8823e-16,0.32575,cdimm,0.0,5.22,-24.94,14.85,764.28,52.5,6.18,8.35,216.7,0.0,312.8,54.97,NOMINAL,1.0
2026-09-06T04:54:00Z,OGS-01,0.0,-19.81,11.51,0.878,3.58,8.576,1.769,1.831e-16,0.32734,cdimm,0.0,5.2,-24.74,14.82,764.32,52.7,5.93,8.29,215.5,0.0,300.78,54.68,NOMINAL,1.0
2026-09-06T04:55:00Z,OGS-01,0.0,-19.95,11.04,0.915,3.383,8.19,1.689,1.964e-16,0.34554,cdimm,0.0,5.24,-24.54,14.74,764.14,52.6,6.24,9.79,216.6,0.0,287.07,57.4,NOMINAL,1.0
2026-09-06T04:56:00Z,OGS-01,0.0,-19.88,10.94,0.924,3.479,8.103,1.671,1.9953e-16,0.33826,cdimm,0.0,5.16,-24.33,14.74,764.14,52.0,6.14,7.72,216.3,0.0,290.86,55.13,NOMINAL,1.0
2026-09-06T04:57:00Z,OGS-01,0.0,-19.77,10.57,0.956,3.322,7.849,1.619,2.1116e-16,0.36591,cdimm,0.0,5.17,-24.13,14.72,764.15,51.8,6.2,10.19,216.1,0.0,296.1,54.8,NOMINAL,1.0
2026-09-06T04:58:00Z,OGS-01,0.0,-20.04,10.75,0.94,3.471,7.966,1.643,2.0544e-16,0.38136,cdimm,0.0,5.19,-23.93,14.74,764.29,52.1,6.24,9.78,214.9,0.0,297.55,57.31,NOMINAL,1.0
2026-09-06T04:59:00Z,OGS-01,0.0,-19.9,10.49,0.964,3.347,7.81,1.611,2.1399e-16,0.34033,cdimm,0.0,5.16,-23.72,14.78,764.25,52.3,6.36,9.42,214.9,0.0,289.83,55.66,NOMINAL,1.0
2026-09-06T05:00:00Z,OGS-01,0.0,-19.74,10.94,0.924,3.567,8.101,1.671,1.9944e-16,0.31807,cdimm,0.0,5.19,-23.52,14.77,764.33,52.4,6.27,8.41,214.8,0.0,306.94,53.54,NOMINAL,1.0
2026-09-06T05:01:00Z,OGS-01,0.5,-19.18,10.78,0.938,3.416,8.03,1.656,2.0448e-16,0.35423,cdimm,0.0,5.26,-23.32,14.66,764.32,52.3,6.47,11.27,214.4,0.0,306.07,55.56,NOMINAL,1.0
2026-09-06T05:02:00Z,OGS-01,0.8,-18.92,10.76,0.94,3.404,7.876,1.624,2.051e-16,0.35319,cdimm,0.0,5.25,-23.11,14.66,764.43,51.9,6.31,8.7,213.4,0.0,326.03,56.79,NOMINAL,1.0
2026-09-06T05:03:00Z,OGS-01,3.2,-17.34,10.61,0.952,3.403,7.633,1.574,2.0978e-16,0.39071,cdimm,0.0,5.26,-22.91,14.63,764.59,52.0,6.15,11.09,211.7,0.0,321.0,57.51,NOMINAL,1.0
2026-09-06T05:04:00Z,OGS-01,6.2,-15.58,10.52,0.96,3.267,7.493,1.546,2.127e-16,0.36107,cdimm,0.0,5.28,-22.7,14.53,764.46,52.2,6.32,9.8,212.9,0.0,318.25,53.22,NOMINAL,1.0
2026-09-06T05:05:00Z,OGS-01,6.4,-15.46,10.4,0.971,3.22,7.398,1.526,2.1681e-16,0.263,cdimm,0.0,5.36,-22.5,14.43,764.45,52.9,6.45,11.08,215.0,0.0,318.01,51.47,NOMINAL,1.0
2026-09-06T05:06:00Z,OGS-01,6.8,-15.4,10.45,0.967,3.296,7.387,1.524,2.1509e-16,0.33057,cdimm,0.0,5.4,-22.29,14.37,764.45,52.7,6.25,9.73,214.8,0.0,334.15,51.96,NOMINAL,1.0
2026-09-06T05:07:00Z,OGS-01,11.5,-13.24,10.25,0.986,3.259,7.129,1.47,2.2245e-16,0.38162,cdimm,0.0,5.47,-22.09,14.3,764.37,53.2,6.47,9.33,214.4,0.0,312.89,53.18,NOMINAL,1.0
2026-09-06T05:08:00Z,OGS-01,10.5,-13.65,9.99,1.012,3.235,6.895,1.422,2.3202e-16,0.42329,cdimm,0.0,5.39,-21.88,14.3,764.3,52.5,6.2,7.97,212.3,0.0,314.27,51.18,NOMINAL,1.0
2026-09-06T05:09:00Z,OGS-01,9.4,-14.52,9.83,1.028,3.185,6.754,1.393,2.3826e-16,0.48482,cdimm,0.0,5.36,-21.67,14.26,764.39,52.2,6.05,8.9,212.7,0.0,335.3,55.52,NOMINAL,1.0
2026-09-06T05:10:00Z,OGS-01,7.1,-15.94,9.72,1.04,3.113,6.706,1.383,2.4289e-16,0.41571,cdimm,0.0,5.34,-21.47,14.33,764.45,51.7,5.91,8.04,213.1,0.0,333.13,53.05,NOMINAL,1.0
2026-09-06T05:11:00Z,OGS-01,9.1,-14.89,10.07,1.003,3.206,6.983,1.44,2.2886e-16,0.42672,cdimm,0.0,5.36,-21.26,14.32,764.38,52.0,5.96,8.74,214.2,0.0,326.14,54.6,NOMINAL,1.0
2026-09-06T05:12:00Z,OGS-01,10.7,-14.05,9.96,1.015,3.282,6.936,1.431,2.333e-16,0.35874,cdimm,0.0,5.44,-21.06,14.36,764.33,51.8,5.58,8.99,213.4,0.0,332.87,55.46,NOMINAL,1.0
2026-09-06T05:13:00Z,OGS-01,11.6,-13.78,10.28,0.983,3.345,7.199,1.485,2.2122e-16,0.43213,cdimm,0.0,5.49,-20.85,14.34,764.18,52.3,5.59,7.35,215.2,0.0,320.11,52.35,NOMINAL,1.0
2026-09-06T05:14:00Z,OGS-01,10.6,-14.46,10.44,0.968,3.412,7.384,1.523,2.1571e-16,0.40206,cdimm,0.0,5.5,-20.64,14.33,764.3,51.6,5.64,7.13,214.6,0.0,319.95,50.65,NOMINAL,1.0
2026-09-06T05:15:00Z,OGS-01,11.2,-14.11,10.29,0.982,3.361,7.279,1.501,2.2092e-16,0.34334,cdimm,0.0,5.45,-20.44,14.32,764.24,51.2,5.54,7.67,215.0,0.0,309.55,50.48,NOMINAL,1.0
2026-09-06T05:16:00Z,OGS-01,9.2,-15.11,10.37,0.975,3.425,7.361,1.518,2.1804e-16,0.36957,cdimm,0.0,5.46,-20.23,14.33,764.41,51.4,5.29,6.68,214.6,0.0,303.89,49.94,NOMINAL,1.0
2026-09-06T05:17:00Z,OGS-01,12.2,-13.9,10.15,0.996,3.317,7.269,1.499,2.2593e-16,0.39832,cdimm,0.0,5.42,-20.02,14.37,764.51,50.8,5.35,9.17,213.7,0.0,302.27,50.35,NOMINAL,1.0
2026-09-06T05:18:00Z,OGS-01,13.0,-13.53,10.14,0.996,3.349,7.331,1.512,2.2618e-16,0.35714,cdimm,0.0,5.45,-19.81,14.35,764.53,50.6,5.27,7.58,211.4,0.0,281.52,53.12,NOMINAL,1.0
2026-09-06T05:19:00Z,OGS-01,13.1,-13.51,9.97,1.014,3.247,7.185,1.482,2.328e-16,0.39082,cdimm,0.0,5.51,-19.6,14.34,764.65,51.0,5.23,9.51,211.9,0.0,297.11,54.6,NOMINAL,1.0
2026-09-06T05:20:00Z,OGS-01,11.2,-14.56,10.06,1.005,3.315,7.278,1.501,2.2932e-16,0.36665,cdimm,0.0,5.41,-19.4,14.24,764.74,50.4,5.07,6.61,212.0,0.0,301.75,52.98,NOMINAL,1.0
2026-09-06T05:21:00Z,OGS-01,13.9,-13.48,9.79,1.032,3.19,7.022,1.448,2.3988e-16,0.41218,cdimm,0.0,5.44,-19.19,14.23,764.63,51.0,5.11,6.48,212.3,0.0,305.37,52.08,NOMINAL,1.0
2026-09-06T05:22:00Z,OGS-01,12.8,-14.09,10.01,1.01,3.253,7.239,1.493,2.3137e-16,0.46025,cdimm,0.0,5.55,-18.98,14.15,764.56,50.8,5.26,7.0,213.9,0.0,291.75,51.43,NOMINAL,1.0
2026-09-06T05:23:00Z,OGS-01,12.5,-14.31,10.02,1.009,3.219,7.247,1.495,2.3092e-16,0.39097,cdimm,0.0,5.54,-18.77,14.11,764.53,50.5,5.23,8.32,214.7,0.0,285.8,49.61,NOMINAL,1.0
2026-09-06T05:24:00Z,OGS-01,13.1,-13.94,10.03,1.008,3.149,7.216,1.488,2.3064e-16,0.50975,cdimm,0.0,5.44,-18.56,14.11,764.49,50.0,5.5,8.35,215.3,0.0,284.78,49.38,NOMINAL,1.0
2026-09-06T05:25:00Z,OGS-01,11.0,-15.15,9.82,1.03,3.026,7.068,1.458,2.3892e-16,0.43485,cdimm,0.0,5.47,-18.35,14.02,764.42,49.7,5.59,9.13,218.5,0.0,279.63,49.47,NOMINAL,1.0
2026-09-06T05:26:00Z,OGS-01,10.8,-15.38,9.55,1.058,2.925,6.881,1.419,2.5001e-16,0.33695,cdimm,0.0,5.38,-18.15,13.94,764.46,49.4,5.72,8.05,218.9,0.0,287.98,48.66,NOMINAL,1.0
2026-09-06T05:27:00Z,OGS-01,12.3,-14.64,9.52,1.061,2.916,6.862,1.415,2.5128e-16,0.5404,cdimm,0.0,5.38,-17.94,14.01,764.59,49.4,5.63,8.17,218.0,0.0,281.32,46.72,NOMINAL,1.0
2026-09-06T05:28:00Z,OGS-01,11.0,-15.27,9.37,1.078,2.875,6.712,1.384,2.5798e-16,0.52254,cdimm,0.0,5.31,-17.73,13.95,764.75,49.0,5.61,7.91,217.9,0.0,286.64,48.86,NOMINAL,1.0
2026-09-06T05:29:00Z,OGS-01,12.0,-14.87,9.35,1.081,2.867,6.647,1.371,2.5921e-16,0.48257,cdimm,0.0,5.25,-17.52,13.97,764.69,49.1,5.46,7.23,216.0,0.0,291.93,47.51,NOMINAL,1.0
2026-09-06T05:30:00Z,OGS-01,13.2,-14.34,9.12,1.109,2.738,6.53,1.347,2.7028e-16,0.44329,cdimm,0.0,5.19,-17.31,13.97,764.81,48.6,5.47,8.92,215.7,0.0,291.41,46.83,NOMINAL,1.0
2026-09-06T05:31:00Z,OGS-01,13.1,-14.3,9.19,1.1,2.707,6.635,1.369,2.668e-16,0.26856,cdimm,0.0,5.07,-17.1,13.96,764.98,48.5,5.51,6.95,215.0,0.0,298.54,47.69,NOMINAL,1.0
2026-09-06T05:32:00Z,OGS-01,14.2,-13.97,9.56,1.057,2.823,6.897,1.423,2.4975e-16,0.50412,cdimm,0.0,5.08,-16.89,13.91,764.96,48.7,5.53,8.15,214.6,0.0,296.13,44.7,NOMINAL,1.0
2026-09-06T05:33:00Z,OGS-01,15.9,-13.17,9.54,1.06,2.781,6.793,1.401,2.5066e-16,0.42591,cdimm,0.0,5.1,-16.68,13.86,764.86,48.9,5.7,7.6,212.6,0.0,287.18,43.06,NOMINAL,1.0
2026-09-06T05:34:00Z,OGS-01,16.1,-13.24,9.53,1.06,2.764,6.87,1.417,2.5076e-16,0.47634,cdimm,0.0,5.04,-16.47,13.81,764.87,48.5,5.86,7.95,212.8,0.0,284.3,40.86,NOMINAL,1.0
2026-09-06T05:35:00Z,OGS-01,14.5,-14.07,9.51,1.062,2.741,6.797,1.402,2.5171e-16,0.49704,cdimm,0.0,4.94,-16.26,13.79,764.94,48.0,5.97,7.5,212.1,0.0,298.91,38.59,NOMINAL,1.0
2026-09-06T05:36:00Z,OGS-01,14.9,-13.89,9.39,1.076,2.725,6.685,1.379,2.5707e-16,0.36214,cdimm,0.0,4.86,-16.05,13.75,765.01,47.4,5.91,9.18,212.1,0.0,291.71,37.98,NOMINAL,1.0
2026-09-06T05:37:00Z,OGS-01,14.4,-14.33,9.5,1.064,2.761,6.737,1.39,2.5242e-16,0.45684,cdimm,0.0,4.88,-15.83,13.71,764.97,47.2,5.68,10.16,211.6,0.0,307.02,36.5,NOMINAL,1.0
2026-09-06T05:38:00Z,OGS-01,13.1,-14.72,9.55,1.059,2.755,6.782,1.399,2.5031e-16,0.43122,cdimm,0.0,4.73,-15.62,13.67,764.96,47.2,5.51,7.47,210.4,0.0,323.05,34.19,NOMINAL,1.0
2026-09-06T05:39:00Z,OGS-01,16.6,-13.36,9.78,1.033,2.807,6.951,1.434,2.4036e-16,0.35544,cdimm,0.0,4.77,-15.41,13.63,765.12,47.5,5.59,8.94,209.8,0.0,314.13,31.96,NOMINAL,1.0
2026-09-06T05:40:00Z,OGS-01,16.6,-13.42,9.71,1.041,2.755,6.907,1.425,2.434e-16,0.38311,cdimm,0.0,4.79,-15.2,13.57,765.17,47.9,5.95,9.71,210.7,0.0,323.63,34.44,NOMINAL,1.0
2026-09-06T05:41:00Z,OGS-01,14.9,-13.99,9.83,1.028,2.847,6.987,1.441,2.3818e-16,0.36744,cdimm,0.0,4.75,-14.99,13.5,765.28,48.2,5.96,8.21,209.7,0.0,323.23,33.27,NOMINAL,1.0
2026-09-06T05:42:00Z,OGS-01,16.3,-13.36,9.84,1.027,2.918,6.987,1.441,2.3803e-16,0.47308,cdimm,0.0,4.71,-14.78,13.43,765.23,48.2,5.46,7.74,208.2,0.0,322.42,34.32,NOMINAL,1.0
2026-09-06T05:43:00Z,OGS-01,14.4,-14.06,9.93,1.018,2.897,7.016,1.447,2.3451e-16,0.29682,cdimm,0.0,4.76,-14.57,13.34,765.08,49.0,5.54,8.47,209.5,0.0,335.59,31.14,NOMINAL,1.0
2026-09-06T05:44:00Z,OGS-01,13.7,-14.36,10.0,1.011,2.923,7.127,1.47,2.3155e-16,0.40834,cdimm,0.0,4.57,-14.35,13.36,765.28,48.0,5.49,7.09,211.2,0.0,329.76,34.71,NOMINAL,1.0
2026-09-06T05:45:00Z,OGS-01,15.2,-13.83,10.04,1.007,2.959,7.177,1.48,2.3012e-16,0.33322,cdimm,0.0,4.62,-14.14,13.32,765.24,48.4,5.4,7.69,210.0,0.0,323.07,34.52,NOMINAL,1.0
2026-09-06T05:46:00Z,OGS-01,14.6,-13.91,10.19,0.991,3.039,7.304,1.507,2.2431e-16,0.42409,cdimm,0.0,4.53,-13.93,13.39,765.41,48.2,5.45,7.22,209.4,0.0,318.43,34.94,NOMINAL,1.0
2026-09-06T05:47:00Z,OGS-01,15.1,-13.76,10.39,0.972,3.044,7.358,1.518,2.1716e-16,0.43464,cdimm,0.0,4.58,-13.72,13.38,765.38,48.0,5.57,7.14,206.9,0.0,341.32,38.95,NOMINAL,1.0
2026-09-06T05:48:00Z,OGS-01,14.7,-13.88,10.46,0.966,3.086,7.338,1.513,2.1488e-16,0.40866,cdimm,0.0,4.63,-13.51,13.38,765.4,48.0,5.66,7.09,206.9,0.0,322.64,37.74,NOMINAL,1.0
2026-09-06T05:49:00Z,OGS-01,15.4,-13.71,10.69,0.946,3.149,7.498,1.547,2.0739e-16,0.40899,cdimm,0.0,4.58,-13.29,13.36,765.37,48.1,5.7,8.28,206.7,0.0,330.47,36.12,NOMINAL,1.0
2026-09-06T05:50:00Z,OGS-01,18.3,-12.58,10.72,0.943,3.138,7.46,1.539,2.063e-16,0.332,cdimm,0.0,4.54,-13.08,13.41,765.5,47.9,5.54,8.3,205.8,0.0,320.64,36.55,NOMINAL,1.0
2026-09-06T05:51:00Z,OGS-01,17.2,-13.05,10.87,0.929,3.172,7.582,1.564,2.0144e-16,0.34736,cdimm,0.0,4.54,-12.87,13.36,765.61,48.3,5.54,7.58,208.1,0.0,315.43,38.76,NOMINAL,1.0
2026-09-06T05:52:00Z,OGS-01,17.3,-12.98,10.75,0.941,3.133,7.537,1.555,2.0544e-16,0.37315,cdimm,0.0,4.55,-12.66,13.32,765.59,48.3,5.27,10.01,208.0,0.0,322.73,36.48,NOMINAL,1.0
2026-09-06T05:53:00Z,OGS-01,15.6,-13.86,10.91,0.926,3.186,7.644,1.577,2.0032e-16,0.34096,cdimm,0.0,4.44,-12.44,13.23,765.48,47.3,5.17,7.14,207.1,0.0,318.25,37.48,NOMINAL,1.0
2026-09-06T05:54:00Z,OGS-01,17.2,-13.19,10.85,0.932,3.173,7.648,1.578,2.0229e-16,0.45318,cdimm,0.0,4.42,-12.23,13.15,765.52,47.3,5.13,6.44,206.6,0.0,322.94,34.82,NOMINAL,1.0
2026-09-06T05:55:00Z,OGS-01,20.7,-11.7,10.78,0.937,3.092,7.623,1.572,2.0423e-16,0.33737,cdimm,0.0,4.48,-12.02,13.12,765.43,47.6,5.2,7.59,208.6,0.0,313.85,35.33,NOMINAL,1.0
2026-09-06T05:56:00Z,OGS-01,22.1,-11.1,10.86,0.931,3.113,7.769,1.602,2.0194e-16,0.32944,cdimm,0.0,4.47,-11.8,13.14,765.35,48.1,5.32,7.28,209.9,0.0,294.46,37.11,NOMINAL,1.0
2026-09-06T05:57:00Z,OGS-01,19.1,-12.23,10.82,0.934,3.093,7.772,1.603,2.0322e-16,0.35758,cdimm,0.0,4.47,-11.59,13.17,765.38,48.0,5.31,7.42,208.2,0.0,300.48,38.58,NOMINAL,1.0
2026-09-06T05:58:00Z,OGS-01,21.2,-11.6,10.89,0.928,3.08,7.739,1.596,2.0083e-16,0.40636,cdimm,0.0,4.35,-11.38,13.14,765.19,47.1,5.34,7.83,207.0,0.0,305.35,40.12,NOMINAL,1.0
2026-09-06T05:59:00Z,OGS-01,21.1,-11.69,10.95,0.923,3.137,7.765,1.602,1.9925e-16,0.28058,cdimm,0.0,4.31,-11.16,13.1,765.01,47.5,5.2,6.83,205.0,0.0,318.02,38.83,NOMINAL,1.0
2026-09-06T06:00:00Z,OGS-01,17.1,-13.49,10.45,0.967,2.972,7.437,1.534,2.1529e-16,0.40095,cdimm,0.0,4.37,-10.95,13.15,765.14,46.6,5.01,7.79,203.9,0.0,302.55,38.23,NOMINAL,1.0
2026-09-06T06:01:00Z,OGS-01,17.3,-13.28,10.23,0.988,2.919,7.276,1.501,2.2319e-16,0.49352,cdimm,0.0,4.43,-10.73,13.14,765.34,46.5,4.99,6.57,203.6,0.0,300.39,38.84,NOMINAL,1.0
2026-09-06T06:02:00Z,OGS-01,18.4,-12.73,10.11,0.999,2.913,7.176,1.48,2.2727e-16,0.44021,cdimm,0.0,4.5,-10.52,13.1,765.32,47.4,5.04,6.66,206.0,0.0,307.23,36.33,NOMINAL,1.0
2026-09-06T06:03:00Z,OGS-01,20.0,-12.14,10.39,0.973,2.984,7.358,1.518,2.174e-16,0.36094,cdimm,0.0,4.47,-10.31,13.05,765.31,47.5,5.14,7.07,208.0,0.0,323.85,42.63,NOMINAL,1.0
2026-09-06T06:04:00Z,OGS-01,18.6,-12.52,10.41,0.97,2.995,7.337,1.513,2.1647e-16,0.36633,cdimm,0.0,4.52,-10.09,13.04,765.35,47.6,5.1,6.96,210.6,0.0,340.99,42.05,NOMINAL,1.0
2026-09-06T06:05:00Z,OGS-01,18.4,-12.66,10.47,0.965,3.047,7.367,1.52,2.1441e-16,0.43626,cdimm,0.0,4.49,-9.88,13.04,765.46,47.4,5.08,7.05,208.6,0.0,359.91,37.79,NOMINAL,1.0
2026-09-06T06:06:00Z,OGS-01,19.3,-12.46,10.17,0.994,2.981,7.14,1.473,2.2522e-16,0.39839,cdimm,0.0,4.46,-9.66,13.01,765.47,47.2,5.21,7.32,207.4,0.0,5.56,38.08,NOMINAL,1.0
2026-09-06T06:07:00Z,OGS-01,20.4,-12.05,10.47,0.966,3.059,7.318,1.509,2.1472e-16,0.4552,cdimm,0.0,4.47,-9.45,13.04,765.46,47.7,5.23,8.49,206.4,0.0,339.74,36.45,NOMINAL,1.0
2026-09-06T06:08:00Z,OGS-01,19.8,-12.28,10.66,0.948,3.063,7.505,1.548,2.0829e-16,0.33879,cdimm,0.0,4.57,-9.23,13.05,765.36,47.4,5.46,7.56,206.5,0.0,321.91,33.97,NOMINAL,1.0
2026-09-06T06:09:00Z,OGS-01,19.7,-12.23,10.43,0.969,2.976,7.373,1.521,2.1598e-16,0.44354,cdimm,0.0,4.52,-9.02,13.13,765.32,47.1,5.57,7.17,208.1,0.0,330.11,30.4,NOMINAL,1.0
2026-09-06T06:10:00Z,OGS-01,21.5,-11.65,10.42,0.97,2.954,7.388,1.524,2.162e-16,0.32454,cdimm,0.0,4.61,-8.8,13.09,765.22,48.0,5.58,7.31,208.4,0.0,329.16,31.33,NOMINAL,1.0
2026-09-06T06:11:00Z,OGS-01,21.5,-11.62,10.31,0.98,2.907,7.32,1.51,2.201e-16,0.4547,cdimm,0.0,4.67,-8.59,13.07,765.38,48.3,5.85,7.49,207.7,0.0,332.47,35.92,NOMINAL,1.0
2026-09-06T06:12:00Z,OGS-01,22.2,-11.53,10.4,0.972,2.973,7.421,1.531,2.1713e-16,0.32999,cdimm,0.0,4.67,-8.37,13.04,765.45,48.1,5.82,8.83,205.9,0.0,333.56,37.18,NOMINAL,1.0
2026-09-06T06:13:00Z,OGS-01,22.4,-11.66,10.46,0.966,3.0,7.412,1.529,2.149e-16,0.31875,cdimm,0.0,4.63,-8.16,13.02,765.29,48.2,5.79,7.43,206.3,0.0,321.41,35.88,NOMINAL,1.0
2026-09-06T06:14:00Z,OGS-01,23.4,-11.09,10.62,0.951,3.056,7.555,1.558,2.0943e-16,0.34197,cdimm,0.0,4.59,-7.94,13.02,765.36,47.4,5.74,9.7,206.5,0.0,328.08,36.13,NOMINAL,1.0
2026-09-06T06:15:00Z,OGS-01,22.3,-11.56,10.48,0.964,3.027,7.437,1.534,2.1417e-16,0.34915,cdimm,0.0,4.59,-7.73,13.01,765.44,47.5,5.5,7.28,208.4,0.0,316.5,39.49,NOMINAL,1.0
2026-09-06T06:16:00Z,OGS-01,22.8,-11.22,10.4,0.972,2.986,7.363,1.519,2.1713e-16,0.36972,cdimm,0.0,4.68,-7.51,13.04,765.55,48.2,5.47,7.85,209.0,0.0,314.49,40.23,NOMINAL,1.0
2026-09-06T06:17:00Z,OGS-01,22.4,-11.49,10.32,0.979,3.015,7.284,1.502,2.1983e-16,0.34927,cdimm,0.0,4.7,-7.3,13.0,765.52,48.6,5.38,7.11,207.7,0.0,303.7,41.65,NOMINAL,1.0
